datetime,open,high,low,close,volume,oi,symbol
2023-12-15,18720.0,18800.0,18700.0,18740.0,124759,128088,AL
2023-12-18,18860.0,18950.0,18775.0,18910.0,123330,122781,AL
2023-12-19,18950.0,19015.0,18885.0,18990.0,100194,107015,AL
2023-12-20,18965.0,19045.0,18860.0,19020.0,146730,189930,AL
2023-12-21,18940.0,19000.0,18880.0,18995.0,131439,196707,AL
2023-12-22,18970.0,19245.0,18955.0,19165.0,198359,209054,AL
2023-12-25,19215.0,19395.0,19030.0,19110.0,222597,203313,AL
2023-12-26,19155.0,19290.0,19085.0,19235.0,117144,206513,AL
2023-12-27,19235.0,19350.0,19200.0,19325.0,118298,209995,AL
2023-12-28,19430.0,19675.0,19420.0,19520.0,261053,219553,AL
2023-12-29,19445.0,19615.0,19375.0,19505.0,151428,210510,AL
2024-01-02,19525.0,19800.0,19315.0,19755.0,177538,210035,AL
2024-01-03,19670.0,19750.0,19325.0,19340.0,189801,186987,AL
2024-01-04,19330.0,19405.0,19145.0,19215.0,145769,170093,AL
2024-01-05,19180.0,19255.0,19115.0,19195.0,99901,159341,AL
2024-01-08,19120.0,19255.0,19035.0,19130.0,129633,139545,AL
2024-01-09,19070.0,19070.0,18925.0,18970.0,121258,117876,AL
2024-01-10,18980.0,19145.0,18970.0,18995.0,86512,111244,AL
2024-01-11,19050.0,19095.0,18975.0,19055.0,92863,195640,AL
2024-01-12,19080.0,19085.0,18935.0,19030.0,117133,200125,AL
2024-01-15,19000.0,19050.0,18835.0,18885.0,154142,200337,AL
2024-01-16,18825.0,18910.0,18760.0,18805.0,123874,198923,AL
2024-01-17,18830.0,18945.0,18810.0,18830.0,93994,197226,AL
2024-01-18,18810.0,18815.0,18705.0,18795.0,111021,200123,AL
2024-01-19,18745.0,18770.0,18610.0,18660.0,134623,203122,AL
2024-01-22,18690.0,18800.0,18630.0,18695.0,116769,204831,AL
2024-01-23,18655.0,18710.0,18595.0,18675.0,116729,201537,AL
2024-01-24,18700.0,19025.0,18695.0,19025.0,197490,204538,AL
2024-01-25,19075.0,19080.0,18830.0,18865.0,149666,190454,AL
2024-01-26,18925.0,19140.0,18875.0,19055.0,167960,189922,AL
2024-01-29,19115.0,19250.0,18915.0,19005.0,183232,179400,AL
2024-01-30,19005.0,19060.0,18930.0,18950.0,103465,175627,AL
2024-01-31,18990.0,19060.0,18940.0,19010.0,116786,171096,AL
2024-02-01,19050.0,19185.0,18865.0,18900.0,165260,162850,AL
2024-02-02,18900.0,18980.0,18795.0,18810.0,110080,155667,AL
2024-02-05,18870.0,18890.0,18725.0,18815.0,107381,154135,AL
2024-02-06,18740.0,18865.0,18705.0,18850.0,85438,149365,AL
2024-02-07,18905.0,19020.0,18855.0,18895.0,99621,136915,AL
2024-02-08,18900.0,18995.0,18815.0,18905.0,77725,124008,AL
2024-02-19,18840.0,19035.0,18745.0,18775.0,73075,123545,AL
2024-02-20,18725.0,18790.0,18630.0,18690.0,123867,196837,AL
2024-02-21,18675.0,19100.0,18655.0,18945.0,204675,198320,AL
2024-02-22,18960.0,18975.0,18725.0,18800.0,150886,200245,AL
2024-02-23,18785.0,18915.0,18685.0,18850.0,157164,200875,AL
