datetime,open,high,low,close,volume,oi,symbol
2024-07-18,78390.0,78500.0,77970.0,78380.0,76128,167635,CU
2024-07-19,77380.0,77380.0,76300.0,76580.0,130721,151982,CU
2024-07-22,76120.0,76610.0,75680.0,75760.0,127785,184074,CU
2024-07-23,75390.0,75990.0,74710.0,74710.0,137158,183486,CU
2024-07-24,74840.0,75210.0,74520.0,75000.0,116065,180573,CU
2024-07-25,74800.0,74890.0,72800.0,73030.0,175351,180625,CU
2024-07-26,73550.0,74670.0,73380.0,74150.0,163091,178280,CU
2024-07-29,74250.0,74840.0,74030.0,74040.0,99233,176894,CU
2024-07-30,73700.0,74010.0,73040.0,73420.0,133812,183525,CU
2024-07-31,73040.0,74520.0,72740.0,74470.0,145936,182993,CU
2024-08-01,74690.0,75490.0,74540.0,74780.0,127098,180951,CU
2024-08-02,74510.0,74840.0,73240.0,73700.0,153789,182711,CU
2024-08-05,73680.0,73980.0,72180.0,72210.0,191875,182229,CU
2024-08-06,70800.0,72240.0,70590.0,70850.0,201624,176058,CU
2024-08-07,70850.0,71970.0,70850.0,71390.0,141396,170925,CU
2024-08-08,71400.0,71420.0,70630.0,70680.0,112695,174122,CU
2024-08-09,70700.0,72150.0,70630.0,71670.0,130886,170245,CU
2024-08-12,71750.0,72240.0,71310.0,72190.0,102225,169502,CU
2024-08-13,72400.0,73220.0,72020.0,72280.0,124281,167635,CU
2024-08-14,72200.0,72650.0,71650.0,72010.0,106501,164681,CU
2024-08-15,72320.0,72860.0,71900.0,72830.0,100193,161453,CU
2024-08-16,73340.0,74080.0,73090.0,73930.0,110704,154810,CU
2024-08-19,73410.0,74230.0,72970.0,73900.0,103504,147705,CU
2024-08-20,74050.0,74280.0,73630.0,73770.0,66514,137391,CU
2024-08-21,74050.0,74120.0,73250.0,73910.0,65504,125400,CU
2024-08-22,74000.0,74360.0,73580.0,73930.0,91359,153594,CU
2024-08-23,73680.0,73820.0,73360.0,73500.0,85591,152504,CU
2024-08-26,73650.0,75180.0,73470.0,75170.0,133984,163614,CU
2024-08-27,74850.0,75230.0,74660.0,75010.0,87707,161333,CU
2024-08-28,75240.0,75580.0,74560.0,74590.0,101876,165120,CU
2024-08-29,74250.0,74530.0,73750.0,74200.0,98457,163501,CU
2024-08-30,73820.0,74480.0,73550.0,74220.0,107315,168270,CU
2024-09-02,74220.0,74220.0,73460.0,73610.0,92995,165620,CU
2024-09-03,73500.0,73870.0,72860.0,72890.0,95688,169511,CU
2024-09-04,72400.0,72520.0,71600.0,71700.0,132606,170412,CU
2024-09-05,71960.0,72360.0,71520.0,71520.0,98080,166581,CU
2024-09-06,72310.0,73080.0,72170.0,73050.0,125395,163661,CU
